session_id,ip_address,user_id,is_logged_in,session_started_at,session_ended_at,session_started_date,session_started_hour,session_duration_seconds,session_duration_minutes,page_view_count,pages_visited_count,is_bounce,is_returning_visitor,device,browser,browser_name,os,os_name,country,city,referer,landing_page,exit_page,pages_visited,is_bot
8e112179-2da7-4563-82ae-a87a60c30b4f,109.221.151.30,,False,2026-04-01 18:42:47.357000+00:00,2026-04-01 18:50:47.444000+00:00,2026-04-01,18,480,8.0,12,7,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/user/profile/edit/269600d0-74cf-48e4-b83e-be3509e31604,/,/user/profile/edit/8b6162e9-210a-43d0-9e96-9424329d68b8,/ | /user/profile/edit/f5f736c1-8ff0-4029-92a6-728de02b4410 | /user/profile/edit/4e0c7f01-2cba-403b-953a-b6f4959744c1 | /user/profile/edit/86c5d0af-53d5-44b4-a3f1-9d28b9936996 | /user/profile/edit/85f97204-a3d6-4686-ad19-1a87747ecadc | /user/profile/edit/55cf0ed3-0f4b-401f-9c5c-868a12beef12 | /user/profile/edit/8b6162e9-210a-43d0-9e96-9424329d68b8,False
f08bf9a1-d16b-49b7-985a-e2d623ef4b1c,109.221.151.30,,False,2026-04-01 18:36:09.009000+00:00,2026-04-01 18:42:46.636000+00:00,2026-04-01,18,397,6.62,12,7,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/user/profile/edit/d9979e4f-8646-4cca-80f6-11840d348e70,/,/user/profile/edit/269600d0-74cf-48e4-b83e-be3509e31604,/ | /user/profile/edit/6e7a6323-25f4-4b3e-9db3-62d6abd8a006 | /user/profile/edit/f585d8cd-4f07-440d-a1da-25efd508b045 | /user/profile/edit/55cf0ed3-0f4b-401f-9c5c-868a12beef12 | /user/profile/edit/8f0dc10f-6346-41af-9352-6dedf7d1c8d2 | /user/profile/edit/924fc9f6-c33d-404c-8918-d25c41620c08 | /user/profile/edit/269600d0-74cf-48e4-b83e-be3509e31604,False
05d5b1e8-23da-40cb-85bf-0566b10a4a0d,109.221.151.30,,False,2026-04-01 18:31:14.067000+00:00,2026-04-01 18:36:08.362000+00:00,2026-04-01,18,294,4.9,7,5,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/,/user/profile/edit/85f97204-a3d6-4686-ad19-1a87747ecadc,/user/profile/edit/d9979e4f-8646-4cca-80f6-11840d348e70,/user/profile/edit/85f97204-a3d6-4686-ad19-1a87747ecadc | / | /user/profile/edit/86c5d0af-53d5-44b4-a3f1-9d28b9936996 | /user/profile/edit/a240d9d2-3663-426b-89fe-bf11903e5d30 | /user/profile/edit/d9979e4f-8646-4cca-80f6-11840d348e70,False
2ab1cea8-716f-4e1c-9a06-7add6fd110df,109.221.151.30,,False,2026-04-01 18:13:47.608000+00:00,2026-04-01 18:30:17.415000+00:00,2026-04-01,18,989,16.48,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad,/,/,/,False
b97cfd23-ba13-4039-ae19-11221f4d05c5,109.221.151.30,,False,2026-04-01 18:11:06.430000+00:00,2026-04-01 18:52:23.775000+00:00,2026-04-01,18,2477,41.28,2,2,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/job-offer/edit/14306bf8-46ae-4e59-8b1f-7d202f60e399,/job-offer/14306bf8-46ae-4e59-8b1f-7d202f60e399,/404,/job-offer/14306bf8-46ae-4e59-8b1f-7d202f60e399 | /404,False
e40a077f-c771-4700-9f8b-3c2f6400da3c,213.44.27.137,,False,2026-04-01 17:08:51.367000+00:00,,2026-04-01,17,0,0.0,1,1,True,False,desktop,Chrome 143.0.0.0,Chrome,Windows 10,Windows,,,,/coming-soon,/coming-soon,/coming-soon,False
50e5f3f2-42a5-4920-9126-35f0a721c5b6,90.26.59.45,,False,2026-04-01 17:08:37.212000+00:00,,2026-04-01,17,0,0.0,2,2,False,True,desktop,Chrome 144.0.7559.236,Chrome,macOS 10.15.7,macOS,,,,/coming-soon,/,/coming-soon | /,False
eca7b25c-7827-456c-abcb-dc3afc4dbc28,90.26.59.45,,False,2026-04-01 16:56:28.392000+00:00,,2026-04-01,16,0,0.0,2,2,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/job-offer,/job-offer/6557396a-a083-46c2-9cfb-9e36ec06f304,/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad,/job-offer/6557396a-a083-46c2-9cfb-9e36ec06f304 | /user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad,False
b888d6fb-47d5-4313-aab7-58fe72bcd775,90.26.59.45,,False,2026-04-01 16:56:23.292000+00:00,,2026-04-01,16,0,0.0,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad,/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad,/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad,False
b888d6fb-47d5-4313-aab7-58fe72bcd775,90.26.59.45,,False,2026-04-01 16:56:23.291000+00:00,,2026-04-01,16,0,0.0,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/onboarding,/job-offer,/job-offer,/job-offer,False
b888d6fb-47d5-4313-aab7-58fe72bcd775,90.26.59.45,,False,2026-04-01 16:56:23.285000+00:00,2026-04-01 16:56:25.947000+00:00,2026-04-01,16,2,0.03,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad,/job-offer,/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad,False
b6a3f012-144a-4f92-a158-827e93d31915,90.26.59.45,,False,2026-04-01 16:34:01.690000+00:00,2026-04-02 14:56:09.327000+00:00,2026-04-01,16,80527,1342.12,2,1,False,True,desktop,Safari 26.3.1,Safari,macOS 10.15.7,macOS,,,,/user/profile/edit/6ba9acdf-f1b5-4d58-9236-d5a73f22666d,/user/profile/edit/6ba9acdf-f1b5-4d58-9236-d5a73f22666d,/user/profile/edit/6ba9acdf-f1b5-4d58-9236-d5a73f22666d,False
3016c534-0192-4896-add6-a264918d3b47,90.26.59.45,,False,2026-04-01 16:22:15.990000+00:00,,2026-04-01,16,0,0.0,6,3,False,True,desktop,Safari 26.3.1,Safari,macOS 10.15.7,macOS,,,,/coming-soon,/,/coming-soon | / | /user/profile/edit/6e7a6323-25f4-4b3e-9db3-62d6abd8a006,False
1fe4b857-6e15-492d-beea-ddfac8b62702,90.26.59.45,,False,2026-04-01 16:21:22.514000+00:00,2026-04-01 16:36:51.255000+00:00,2026-04-01,16,928,15.47,11,5,False,True,desktop,Chrome 146.0.0.0,Chrome,Windows 10,Windows,,,https://weneeds.com/user/profile/edit/6e7a6323-25f4-4b3e-9db3-62d6abd8a006,/job-offer,/,/job-offer | / | /user/profile/edit/1cc57029-3a73-4c0c-9458-16aaebea6984 | /user/profile/edit/55cf0ed3-0f4b-401f-9c5c-868a12beef12 | /user/profile/edit/269600d0-74cf-48e4-b83e-be3509e31604,False
65810ca7-4135-4765-a137-1d2ccdc10413,90.26.59.45,,False,2026-04-01 16:12:48.856000+00:00,2026-04-02 08:36:07.663000+00:00,2026-04-01,16,58998,983.3,3,2,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/,/user/profile/edit/8b6162e9-210a-43d0-9e96-9424329d68b8,/ | /user/profile/edit/8b6162e9-210a-43d0-9e96-9424329d68b8,False
e8db10e8-1f58-4e62-8e93-4423b99fb5cb,90.26.59.45,,False,2026-04-01 16:06:38.774000+00:00,2026-04-01 16:21:05.630000+00:00,2026-04-01,16,866,14.43,12,8,False,True,desktop,Chrome 146.0.0.0,Chrome,Windows 10,Windows,,,,/profile/view/aad76694cfb215f76645919e701960df8cf689c1649b674286446b67e803e336,/user/profile/edit/6e7a6323-25f4-4b3e-9db3-62d6abd8a006,/profile/view/aad76694cfb215f76645919e701960df8cf689c1649b674286446b67e803e336 | /user/profile/edit/1cbcb356-b415-46ac-8e53-28bc9625151e | / | /user/profile/edit/86c5d0af-53d5-44b4-a3f1-9d28b9936996 | /user/profile/edit/4e0c7f01-2cba-403b-953a-b6f4959744c1 | /user/profile/edit/a240d9d2-3663-426b-89fe-bf11903e5d30 | /user/profile/edit/d9979e4f-8646-4cca-80f6-11840d348e70 | /user/profile/edit/6e7a6323-25f4-4b3e-9db3-62d6abd8a006,False
e8db10e8-1f58-4e62-8e93-4423b99fb5cb,90.26.59.45,,False,2026-04-01 16:06:38.774000+00:00,,2026-04-01,16,0,0.0,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,Windows 10,Windows,,,,/profile/view/aad76694cfb215f76645919e701960df8cf689c1649b674286446b67e803e336,/profile/view/aad76694cfb215f76645919e701960df8cf689c1649b674286446b67e803e336,/profile/view/aad76694cfb215f76645919e701960df8cf689c1649b674286446b67e803e336,False
e8db10e8-1f58-4e62-8e93-4423b99fb5cb,90.26.59.45,,False,2026-04-01 16:06:38.772000+00:00,,2026-04-01,16,0,0.0,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,Windows 10,Windows,,,https://weneeds.com/job-offer/edit/46b66ee1-8271-4b81-8169-ecb8cb2df4bd,/user/profile/edit/1cbcb356-b415-46ac-8e53-28bc9625151e,/user/profile/edit/1cbcb356-b415-46ac-8e53-28bc9625151e,/user/profile/edit/1cbcb356-b415-46ac-8e53-28bc9625151e,False
a58323f8-aec9-4daf-b078-342af3aaed26,90.26.59.45,,False,2026-04-01 16:03:15.647000+00:00,2026-04-01 16:03:49.888000+00:00,2026-04-01,16,34,0.57,4,3,False,True,desktop,Chrome 145.0.0.0,Chrome,Windows 10,Windows,,,,/coming-soon,/user/profile/edit/f2493a00-4518-41f0-8656-da15cb013a76,/coming-soon | / | /user/profile/edit/f2493a00-4518-41f0-8656-da15cb013a76,False
a58323f8-aec9-4daf-b078-342af3aaed26,90.26.59.45,,False,2026-04-01 16:03:15.646000+00:00,2026-04-01 16:03:55.399000+00:00,2026-04-01,16,39,0.65,3,3,False,True,desktop,Chrome 145.0.0.0,Chrome,Windows 10,Windows,,,,/profile/view/9b980c66c6b8be62cc7dc4b669e5ae847f60537915384894789a9b8b436c4123,/user/profile/ab03e93c-a450-47f4-84b7-1b64deddae81,/profile/view/9b980c66c6b8be62cc7dc4b669e5ae847f60537915384894789a9b8b436c4123 | /user/profile/edit/ab03e93c-a450-47f4-84b7-1b64deddae81 | /user/profile/ab03e93c-a450-47f4-84b7-1b64deddae81,False
a58323f8-aec9-4daf-b078-342af3aaed26,90.26.59.45,,False,2026-04-01 16:03:15.645000+00:00,,2026-04-01,16,0,0.0,2,2,False,True,desktop,Chrome 145.0.0.0,Chrome,Windows 10,Windows,,,,/profile/view/9b980c66c6b8be62cc7dc4b669e5ae847f60537915384894789a9b8b436c4123,/user/profile/edit/ab03e93c-a450-47f4-84b7-1b64deddae81,/profile/view/9b980c66c6b8be62cc7dc4b669e5ae847f60537915384894789a9b8b436c4123 | /user/profile/edit/ab03e93c-a450-47f4-84b7-1b64deddae81,False
1e4a574a-bde5-42ce-8210-ee9b7ea739ff,90.26.59.45,,False,2026-04-01 15:57:45.084000+00:00,,2026-04-01,15,0,0.0,1,1,True,True,desktop,Chrome 145.0.0.0,Chrome,Windows 10,Windows,,,,/job-offer/edit/7c026f72-0d9a-4c92-a1f9-2e25faea406e,/job-offer/edit/7c026f72-0d9a-4c92-a1f9-2e25faea406e,/job-offer/edit/7c026f72-0d9a-4c92-a1f9-2e25faea406e,False
1e4a574a-bde5-42ce-8210-ee9b7ea739ff,90.26.59.45,,False,2026-04-01 15:57:45.083000+00:00,,2026-04-01,15,0,0.0,1,1,True,True,desktop,Chrome 145.0.0.0,Chrome,Windows 10,Windows,,,,/job-offer/edit/7c026f72-0d9a-4c92-a1f9-2e25faea406e,/job-offer/edit/7c026f72-0d9a-4c92-a1f9-2e25faea406e,/job-offer/edit/7c026f72-0d9a-4c92-a1f9-2e25faea406e,False
1e4a574a-bde5-42ce-8210-ee9b7ea739ff,90.26.59.45,,False,2026-04-01 15:57:45.081000+00:00,,2026-04-01,15,0,0.0,9,3,False,True,desktop,Chrome 145.0.0.0,Chrome,Windows 10,Windows,,,https://weneeds.com/company/profile/edit/991a5405-02be-4b73-bc5c-badae0071fdc,/user/profile/edit/65721ac3-c184-481b-b2cd-42ca52131abe,/company/profile/6f0fc89f-1d56-41f4-b1b2-1307619e4024,/user/profile/edit/65721ac3-c184-481b-b2cd-42ca52131abe | /job-offer | /company/profile/6f0fc89f-1d56-41f4-b1b2-1307619e4024,False
7ca82e5b-12fb-441a-a772-62744880fc31,90.26.59.45,,False,2026-04-01 15:54:26.710000+00:00,,2026-04-01,15,0,0.0,13,5,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/job-offer,/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad,/company/profile/c20a07bf-4129-4f19-a992-e35e2e76d1a4,/job-offer | /job-offer/6557396a-a083-46c2-9cfb-9e36ec06f304 | /company/profile/c20a07bf-4129-4f19-a992-e35e2e76d1a4 | /company/profile/edit/6fca3e65-5b86-4381-9c10-47c799cb0975 | /company/profile/ad3c9c47-fde8-4977-b5f9-e19ea1277513,False
7ca82e5b-12fb-441a-a772-62744880fc31,90.26.59.45,,False,2026-04-01 15:54:26.709000+00:00,,2026-04-01,15,0,0.0,12,3,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/job-offer,/company/profile/c20a07bf-4129-4f19-a992-e35e2e76d1a4,/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad | /job-offer | /company/profile/c20a07bf-4129-4f19-a992-e35e2e76d1a4,False
7ca82e5b-12fb-441a-a772-62744880fc31,90.26.59.45,,False,2026-04-01 15:54:26.707000+00:00,2026-04-01 15:54:28.421000+00:00,2026-04-01,15,1,0.02,12,3,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/job-offer,/company/profile/c20a07bf-4129-4f19-a992-e35e2e76d1a4,/user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad | /job-offer | /company/profile/c20a07bf-4129-4f19-a992-e35e2e76d1a4,False
734a93b5-36e6-44cb-93de-a2e88296b37a,90.26.59.45,,False,2026-04-01 15:53:05.301000+00:00,,2026-04-01,15,0,0.0,2,1,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,http://localhost:4200/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/company/profile/edit/cd63c422-e292-44c0-af5e-b78a086fdf99,/company/profile/edit/cd63c422-e292-44c0-af5e-b78a086fdf99,/company/profile/edit/cd63c422-e292-44c0-af5e-b78a086fdf99,False
734a93b5-36e6-44cb-93de-a2e88296b37a,90.26.59.45,,False,2026-04-01 15:53:05.298000+00:00,,2026-04-01,15,0,0.0,2,2,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/company/profile/edit/017c5811-0a4a-4754-ae01-e60042402d8e,/company/profile/edit/cd63c422-e292-44c0-af5e-b78a086fdf99 | /company/profile/edit/017c5811-0a4a-4754-ae01-e60042402d8e,False
734a93b5-36e6-44cb-93de-a2e88296b37a,90.26.59.45,,False,2026-04-01 15:53:05.297000+00:00,2026-04-01 17:04:37.787000+00:00,2026-04-01,15,4292,71.53,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/company/profile/edit/017c5811-0a4a-4754-ae01-e60042402d8e,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,False
3b299f55-f58a-4f08-857c-4d1bca9a7e6f,90.26.59.45,,False,2026-04-01 15:45:20.520000+00:00,2026-04-02 08:36:07.661000+00:00,2026-04-01,15,60647,1010.78,17,9,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/job-offer/edit/4112fb3c-b8f2-49f1-ac93-359d0bb50669?recherche=true,/profile/view/83de099bf970e696e93665610973bced0f2d0e4972dc8b3d1acbf1e1bfe0bf8b,/user/profile/edit/f5f736c1-8ff0-4029-92a6-728de02b4410,/profile/view/83de099bf970e696e93665610973bced0f2d0e4972dc8b3d1acbf1e1bfe0bf8b | /company/profile/edit/e8a1b59c-f42f-402a-a231-4a267d6aad98 | /user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b | /profile/view/9d67c64eff1b2f207c711e397a6ad9df190164a7f46142c213b108e4b3b16fd6 | / | /user/profile/edit/4e0c7f01-2cba-403b-953a-b6f4959744c1 | /user/profile/edit/6e7a6323-25f4-4b3e-9db3-62d6abd8a006 | /user/profile/edit/f585d8cd-4f07-440d-a1da-25efd508b045 | /user/profile/edit/f5f736c1-8ff0-4029-92a6-728de02b4410,False
4a0e838d-c1e3-4123-9e4f-5be154a4a245,90.26.59.45,,False,2026-04-01 15:44:18.329000+00:00,2026-04-01 15:45:03.007000+00:00,2026-04-01,15,44,0.73,2,2,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/job-offer/edit/4112fb3c-b8f2-49f1-ac93-359d0bb50669?recherche=true,/profile/view/83de099bf970e696e93665610973bced0f2d0e4972dc8b3d1acbf1e1bfe0bf8b,/profile/view/d7136ea1eaff6cc43e7d64da263078f050d29933e06b688766f0edd616149d42,/profile/view/83de099bf970e696e93665610973bced0f2d0e4972dc8b3d1acbf1e1bfe0bf8b | /profile/view/d7136ea1eaff6cc43e7d64da263078f050d29933e06b688766f0edd616149d42,False
ebb90f1a-fbc9-4bbe-b795-e9b406e77331,90.26.59.45,,False,2026-04-01 15:42:14.804000+00:00,2026-04-01 15:44:17.404000+00:00,2026-04-01,15,122,2.03,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,https://weneeds.com/job-offer/edit/4112fb3c-b8f2-49f1-ac93-359d0bb50669?recherche=true,/profile/view/83de099bf970e696e93665610973bced0f2d0e4972dc8b3d1acbf1e1bfe0bf8b,/job-offer/edit/4112fb3c-b8f2-49f1-ac93-359d0bb50669,/profile/view/83de099bf970e696e93665610973bced0f2d0e4972dc8b3d1acbf1e1bfe0bf8b,False
64e52c4c-9bd5-4513-8c10-01e7f5329371,90.26.59.45,,False,2026-04-01 15:28:48.565000+00:00,2026-04-02 12:41:37.198000+00:00,2026-04-01,15,76368,1272.8,119,44,False,True,desktop,Safari 26.3.1,Safari,macOS 10.15.7,macOS,,,https://weneeds.com/company/profile/edit/6fca3e65-5b86-4381-9c10-47c799cb0975,/job-offer/edit/14306bf8-46ae-4e59-8b1f-7d202f60e399,/user/profile/edit/269600d0-74cf-48e4-b83e-be3509e31604,/job-offer/edit/14306bf8-46ae-4e59-8b1f-7d202f60e399 | /profile/view/1cd84df9d5ecff8b393051e187af41f7ad74196b27e9fbf22abbf64a6cbbef26 | /profile/view/9d495993d2775acfdf080bf2428601edc4d33be9690580cd25bf55b4e4780499 | /profile/view/af7bd6d3dc972fa01a16f84545940b4d2fa241a1b64f2dfdc9c25c5dd4a2119e | /profile/view/61ab9544c5b9f38be7549b824b2113cbfe5c9058ab2e820a526ad8f92fa3d820 | /profile/view/6927b11dbd994c5cfbb693c2121ec3dff47b8172a851ce06581c2b2dbfd2fa3f | /company/profile/edit/9c6941c6-c4a0-4b6a-af0b-973e69f5fabc | /job-offer/edit/6572425c-40da-4623-94ec-0435e632d584 | /profile/view/562bf382d53e99cd11df7adfadf9806641958b59e5acd1a6ab4f898f7736312e | /profile/view/6031e3b8b96bdf034a419b1f907ad6c785bb657333bffa2420453a3238142e38 | /profile/view/5da4deb22130f933c61b3bf9a2131bb654fa1a5a4c8d038abeb8a620c860c8cc | /profile/view/63580e9c117cf5d9ac140fc1284d5ca43e38e10c8733797625eed368bed46236 | /job-offer/edit/dcf5768c-68b8-4764-b247-b425ed72b63e | /company/profile/edit/b7baff03-78d3-49d1-9190-68af21653635 | /profile/view/b982886a6ab499df964b512f20d9490f7945adf3395d13fa78841639ab2feb51 | /profile/view/cbfbd44850560ae4867d17a05faf95c3f46dd12308b9d7a4fb400a9610ba82f8 | /job-offer/edit/575eb0a5-78c0-4b6d-9b8e-33bcbbbaae6a | /profile/view/71e3a54ab03a2236a85a8ed1f82d8314a7ecc6749bca3ffb8cf774ff0cbf21df | /profile/view/d35a2cc004a46d8052e01b718848e4d5b17793ae65b1ee396dc70ee0b3ac7246 | /profile/view/8440035a8ab9e7b49d118af87283325f4c05889cd4b35fbb2ba07e420ee90c2e | / | /user/profile/edit/4e0c7f01-2cba-403b-953a-b6f4959744c1 | /user/profile/edit/86c5d0af-53d5-44b4-a3f1-9d28b9936996 | /user/profile/settings/identity | /user/profile/edit/85f97204-a3d6-4686-ad19-1a87747ecadc | /user/profile/edit/a240d9d2-3663-426b-89fe-bf11903e5d30 | /user/profile/edit/d9979e4f-8646-4cca-80f6-11840d348e70 | /user/profile/edit/6e7a6323-25f4-4b3e-9db3-62d6abd8a006 | /user/profile/edit/f585d8cd-4f07-440d-a1da-25efd508b045 | /user/profile/edit/1cc57029-3a73-4c0c-9458-16aaebea6984 | /user/profile/edit/8f42b85d-20c7-488c-81de-48b5b6483ba2 | /user/profile/edit/55cf0ed3-0f4b-401f-9c5c-868a12beef12 | /user/profile/edit/8b6162e9-210a-43d0-9e96-9424329d68b8 | /user/profile/edit/8f0dc10f-6346-41af-9352-6dedf7d1c8d2 | /user/profile/edit/924fc9f6-c33d-404c-8918-d25c41620c08 | /user/profile/edit/269600d0-74cf-48e4-b83e-be3509e31604 | /user/profile/edit/da682d43-d198-42bf-ae28-442f21db199d | /user/profile/edit/f5f736c1-8ff0-4029-92a6-728de02b4410 | /user/profile/edit/ea564079-0580-4e5b-84dc-5ebefed032ca | /onboarding | /user/profile/edit/1c49c2a3-71d1-45da-ba1a-c3e81772fa6e | /company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0 | /company/profile/edit/6fca3e65-5b86-4381-9c10-47c799cb0975 | /404,False
56d57b6f-9c7f-4503-a8a3-5cde32e9d5af,90.26.59.45,,False,2026-04-01 15:23:04.016000+00:00,,2026-04-01,15,0,0.0,4,3,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/,/job-offer/edit/3b487331-0009-4d63-bf00-cc85966f10d4,/ | /company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0 | /job-offer/edit/3b487331-0009-4d63-bf00-cc85966f10d4,False
c98fb052-c091-4579-aa85-1a049960e57a,90.26.59.45,,False,2026-04-01 15:20:35.683000+00:00,,2026-04-01,15,0,0.0,5,3,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,http://localhost:4200/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/job-offer/edit/ae16c521-d01e-4425-a41d-44160ac0f90d,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/job-offer/edit/ae16c521-d01e-4425-a41d-44160ac0f90d | /company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0 | /job-offer/edit/86906bb3-3e2e-4987-81a7-48b8496071f5,False
8f8a58f1-1b56-447f-97cf-57a0b421234e,90.26.59.45,,False,2026-04-01 15:20:03.359000+00:00,2026-04-01 15:42:13.891000+00:00,2026-04-01,15,1330,22.17,5,5,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b,/job-offer/edit/4112fb3c-b8f2-49f1-ac93-359d0bb50669,/user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b | /company/profile/edit/a971425f-67a7-4d10-8de4-575b2731ff93 | /user/profile/settings/identity | /company/profile/edit/ad2c5f6e-2f88-457f-8be0-226e8f649d49 | /user/profile/settings/company,False
8f8a58f1-1b56-447f-97cf-57a0b421234e,90.26.59.45,,False,2026-04-01 15:20:03.352000+00:00,,2026-04-01,15,0,0.0,8,5,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b,/company/profile/edit/e8a1b59c-f42f-402a-a231-4a267d6aad98,/user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b | /company/profile/edit/a971425f-67a7-4d10-8de4-575b2731ff93 | /user/profile/settings/identity | /company/profile/edit/ad2c5f6e-2f88-457f-8be0-226e8f649d49 | /company/profile/edit/e8a1b59c-f42f-402a-a231-4a267d6aad98,False
2e0d034c-0eec-4666-ae94-495d66c29f0d,90.26.59.45,,False,2026-04-01 15:09:35.009000+00:00,2026-04-01 15:54:26.143000+00:00,2026-04-01,15,2691,44.85,43,12,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/onboarding,/job-offer/034b7e79-f3ec-4b12-9b9e-4d2907f45629,/onboarding | /user/profile/edit/ff9183c5-4ded-4ca9-bedb-8f7afac3f9ad | /job-offer | /company/profile/c20a07bf-4129-4f19-a992-e35e2e76d1a4 | / | /company/profile/edit/b7baff03-78d3-49d1-9190-68af21653635 | /notifications | /company/profile/edit/6fca3e65-5b86-4381-9c10-47c799cb0975 | /user/profile/8ef32eee-b56f-4a60-9bf7-6a595334d4be | /user/profile/edit/8ef32eee-b56f-4a60-9bf7-6a595334d4be | /job-offer/6557396a-a083-46c2-9cfb-9e36ec06f304 | /job-offer/034b7e79-f3ec-4b12-9b9e-4d2907f45629,False
6349b3e0-d547-4520-961c-ab453ef048a7,90.26.59.45,,False,2026-04-01 15:09:12.050000+00:00,2026-04-01 15:09:26.210000+00:00,2026-04-01,15,14,0.23,3,2,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/onboarding,/,/onboarding | /,False
f23b7f45-0eb7-47d6-8c01-64af15b01aab,90.26.59.45,,False,2026-04-01 15:08:53.809000+00:00,2026-04-01 15:09:01.572000+00:00,2026-04-01,15,7,0.12,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/,/,/,False
8777b1ba-7cd8-4be1-8408-0bdc6ea8d62a,90.26.59.45,,False,2026-04-01 15:08:15.381000+00:00,2026-04-01 15:08:29.344000+00:00,2026-04-01,15,13,0.22,2,1,False,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/auth-error,/,/auth-error,False
0b764c89-2d6e-463e-91d6-c41ad6cd505f,90.26.59.45,,False,2026-04-01 15:07:48.960000+00:00,2026-04-01 15:07:57.350000+00:00,2026-04-01,15,8,0.13,1,1,True,True,desktop,Chrome 146.0.0.0,Chrome,macOS 10.15.7,macOS,,,,/,/,/,False
