timestamp,date,hour,session_id,user_id,is_logged_in,path,normalized_path,title,referer,time_on_page_seconds,scroll_depth_pct
2026-04-30 13:47:15.088000+00:00,2026-04-30,13,0da5655b-3021-438f-8930-a39b42da6445,,False,/,/,,https://weneeds.com/user/profile/edit/04bff397-e77e-472e-8d56-9979bbe4aae8,0,
2026-04-30 13:14:07.634000+00:00,2026-04-30,13,5bfb145c-89db-4506-ae42-c6f1692ffe88,,False,/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,/user/profile/[id],,,0,
2026-04-30 13:12:50.056000+00:00,2026-04-30,13,ddb09d21-5aee-42f5-9627-1905e804c75d,,False,/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,/user/profile/[id],,,0,
2026-04-30 13:05:28.894000+00:00,2026-04-30,13,15ecd769-425a-4362-9896-da9c8a5bac4f,,False,/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,/user/profile/[id],,,0,
2026-04-30 13:05:26.686000+00:00,2026-04-30,13,15ecd769-425a-4362-9896-da9c8a5bac4f,,False,/,/,Weneeds,,0,
2026-04-30 13:05:26.625000+00:00,2026-04-30,13,15ecd769-425a-4362-9896-da9c8a5bac4f,,False,/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,/user/profile/[id],,,3,0.0
2026-04-30 13:05:26.623000+00:00,2026-04-30,13,15ecd769-425a-4362-9896-da9c8a5bac4f,,False,/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,/user/profile/[id],,,3,0.0
2026-04-30 13:05:22.973000+00:00,2026-04-30,13,15ecd769-425a-4362-9896-da9c8a5bac4f,,False,/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,/user/profile/[id],,,0,
2026-04-30 13:03:01.368000+00:00,2026-04-30,13,15ecd769-425a-4362-9896-da9c8a5bac4f,,False,/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,/user/profile/[id],,,0,
2026-04-30 13:02:59.189000+00:00,2026-04-30,13,15ecd769-425a-4362-9896-da9c8a5bac4f,,False,/,/,,https://weneeds.com/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,0,
2026-04-30 13:02:36.567000+00:00,2026-04-30,13,15ecd769-425a-4362-9896-da9c8a5bac4f,,False,/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,/user/profile/[id],,,0,
2026-04-30 13:00:15.420000+00:00,2026-04-30,13,bcef952d-a10a-4b16-b6de-c3e124e50e53,,False,/user/profile/e6f89141-5335-446e-a87a-855c9ccd9d5d,/user/profile/[id],,,0,
2026-04-30 11:33:03.253000+00:00,2026-04-30,11,91811249-8ace-4bbd-b7c6-b9e149b46b8f,,False,/coming-soon,/[id],,,0,
2026-04-30 11:31:14.201000+00:00,2026-04-30,11,9328c287-1a0f-45e1-8ed4-23c99432e529,,False,/,/,,,0,
2026-04-30 11:31:08.504000+00:00,2026-04-30,11,7619d228-3af9-4680-91c2-3dd710cf3c75,,False,/,/,,,0,
2026-04-30 11:26:45.204000+00:00,2026-04-30,11,2686161a-28f5-482b-be75-4539d3edfadf,,False,/,/,,,0,
2026-04-30 11:26:32.669000+00:00,2026-04-30,11,d32b0f59-4b2b-4fd5-9d39-2519aaad6b9b,,False,/politique-de-confidentialite,/politique-de-confidentialite,,,0,
2026-04-30 11:26:32.661000+00:00,2026-04-30,11,f37e8b27-5dd9-4d4e-9913-5bb8a19fddd1,,False,/suppression-compte,/[id],,,0,
2026-04-30 11:19:56.760000+00:00,2026-04-30,11,ed59f1a7-702b-4652-90c2-be347e49f8c5,,False,/politique-de-confidentialite,/politique-de-confidentialite,,,0,
2026-04-30 11:19:50.701000+00:00,2026-04-30,11,0c754bfd-e819-4415-b56f-1b50fb61922b,,False,/suppression-compte,/[id],,,0,
2026-04-30 11:19:44.716000+00:00,2026-04-30,11,59f8372f-b06f-4507-8c51-e006be7b6af3,,False,/,/,,,0,
2026-04-30 11:17:39.116000+00:00,2026-04-30,11,f2a6e101-9af8-4507-8fcb-1cafe9c05439,,False,/,/,,,0,
2026-04-30 11:17:33.752000+00:00,2026-04-30,11,7f08052c-56df-4c29-ae75-0f8a25d51378,,False,/suppression-compte,/[id],,,0,
2026-04-30 11:17:27.055000+00:00,2026-04-30,11,c5400c62-25fe-4384-962e-16a86c555824,,False,/politique-de-confidentialite,/politique-de-confidentialite,,,0,
2026-04-30 11:16:59.640000+00:00,2026-04-30,11,062d2f59-7af1-4c4a-9748-f7ae7f77aecd,,False,/,/,,,0,
2026-04-30 11:14:47.547000+00:00,2026-04-30,11,90c31c81-f185-4630-87d4-826b3a506f11,,False,/user/profile/edit/7f4d6f47-05d1-4a7f-8485-cbda3de1012e,/user/profile/edit/[id],,,55,74.0
2026-04-30 11:14:47.535000+00:00,2026-04-30,11,90c31c81-f185-4630-87d4-826b3a506f11,,False,/user/profile/edit/2ec16ae1-5d1d-4dd8-8413-36f37a4463ca,/user/profile/edit/[id],Weneeds,https://weneeds.com/,0,
2026-04-30 11:14:47.491000+00:00,2026-04-30,11,90c31c81-f185-4630-87d4-826b3a506f11,,False,/user/profile/edit/7f4d6f47-05d1-4a7f-8485-cbda3de1012e,/user/profile/edit/[id],,,55,74.0
2026-04-30 11:13:52.391000+00:00,2026-04-30,11,90c31c81-f185-4630-87d4-826b3a506f11,,False,/user/profile/edit/7f4d6f47-05d1-4a7f-8485-cbda3de1012e,/user/profile/edit/[id],,https://weneeds.com/,0,
2026-04-30 11:12:58.849000+00:00,2026-04-30,11,90c31c81-f185-4630-87d4-826b3a506f11,,False,/,/,,https://weneeds.com/user/profile/edit/47b13a44-9a76-47cc-ba24-e0e022a0c00b,0,
2026-04-30 11:12:56.500000+00:00,2026-04-30,11,00a72c2b-624b-47ce-be1b-3dabd66c2671,,False,/user/profile/edit/47b13a44-9a76-47cc-ba24-e0e022a0c00b,/user/profile/edit/[id],Weneeds,,4205,100.0
2026-04-30 10:39:29.474000+00:00,2026-04-30,10,07b0a387-e81d-4242-bdc8-c0bd0125744b,,False,/,/,,https://www.tiktok.com,0,
2026-04-30 10:37:30.090000+00:00,2026-04-30,10,dd26b918-0a06-4d32-a6f8-318eafb6d33d,,False,/,/,,https://www.tiktok.com,0,
2026-04-30 10:02:51.449000+00:00,2026-04-30,10,36d83488-24c4-4483-8d87-3176700f9fa3,,False,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/company/profile/edit/[id],Weneeds,,474,0.0
2026-04-30 10:02:51.445000+00:00,2026-04-30,10,36d83488-24c4-4483-8d87-3176700f9fa3,,False,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/company/profile/edit/[id],Weneeds,,474,0.0
2026-04-30 10:02:51.442000+00:00,2026-04-30,10,36d83488-24c4-4483-8d87-3176700f9fa3,,False,/user/profile/edit/47b13a44-9a76-47cc-ba24-e0e022a0c00b,/user/profile/edit/[id],Weneeds,,0,
2026-04-30 09:54:57.036000+00:00,2026-04-30,9,36d83488-24c4-4483-8d87-3176700f9fa3,,False,/,/,,,17,68.0
2026-04-30 09:54:57.030000+00:00,2026-04-30,9,36d83488-24c4-4483-8d87-3176700f9fa3,,False,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/company/profile/edit/[id],Weneeds,,0,
2026-04-30 09:54:57.023000+00:00,2026-04-30,9,36d83488-24c4-4483-8d87-3176700f9fa3,,False,/,/,,,17,68.0
2026-04-30 09:54:40.024000+00:00,2026-04-30,9,36d83488-24c4-4483-8d87-3176700f9fa3,,False,/,/,,,0,
2026-04-30 09:41:49.272000+00:00,2026-04-30,9,aa71000e-cc76-4d68-96c1-5db6734c6b3e,,False,/onboarding,/onboarding,,,1,0.0
2026-04-30 09:41:49.271000+00:00,2026-04-30,9,aa71000e-cc76-4d68-96c1-5db6734c6b3e,,False,/onboarding,/onboarding,,,1,0.0
2026-04-30 09:41:49.268000+00:00,2026-04-30,9,aa71000e-cc76-4d68-96c1-5db6734c6b3e,,False,/user/profile/edit/04bff397-e77e-472e-8d56-9979bbe4aae8,/user/profile/edit/[id],Weneeds,,0,
2026-04-30 09:41:47.851000+00:00,2026-04-30,9,aa71000e-cc76-4d68-96c1-5db6734c6b3e,,False,/onboarding,/onboarding,,,0,
2026-04-30 09:41:14.416000+00:00,2026-04-30,9,0aa1f96a-8398-44bc-a829-50f68045ce46,,False,/,/,,https://www.linkedin.com/,0,
2026-04-30 09:29:13.842000+00:00,2026-04-30,9,2fff4c64-0615-495a-97d7-b394e6b99fa5,,False,/onboarding,/onboarding,,https://weneeds.com/,0,
2026-04-30 09:28:57.281000+00:00,2026-04-30,9,4df13789-0fd1-42ae-9526-e9eedb76de6a,,False,/,/,,,0,
2026-04-30 09:27:02.836000+00:00,2026-04-30,9,2fb227e5-8bb8-4542-9e62-210899dabb15,,False,/user/profile/c8b891ab-6c06-4623-bbdc-5ec99b163b46,/user/profile/[id],,,0,
2026-04-30 09:17:44.950000+00:00,2026-04-30,9,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b,/user/profile/edit/[id],,,0,
2026-04-30 09:14:03.965000+00:00,2026-04-30,9,7d7998f6-648f-4736-9961-d777949036ee,,False,/,/,,,5,0.0
2026-04-30 09:14:03.960000+00:00,2026-04-30,9,7d7998f6-648f-4736-9961-d777949036ee,,False,/,/,,,5,0.0
2026-04-30 09:14:03.955000+00:00,2026-04-30,9,7d7998f6-648f-4736-9961-d777949036ee,,False,/user/profile/edit/7ac6889a-ab8c-4341-88e8-0a843b28c089,/user/profile/edit/[id],Weneeds,,0,
2026-04-30 09:13:58.503000+00:00,2026-04-30,9,7d7998f6-648f-4736-9961-d777949036ee,,False,/,/,,,0,
2026-04-30 09:05:58.780000+00:00,2026-04-30,9,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/user/profile/settings/identity,/user/profile/settings/identity,Weneeds,,51,50.0
2026-04-30 09:05:58.778000+00:00,2026-04-30,9,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/user/profile/settings/identity,/user/profile/settings/identity,Weneeds,,51,50.0
2026-04-30 09:05:58.774000+00:00,2026-04-30,9,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b,/user/profile/edit/[id],Weneeds,,0,
2026-04-30 09:05:07.363000+00:00,2026-04-30,9,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b,/user/profile/edit/[id],Weneeds,,887,100.0
2026-04-30 09:05:07.350000+00:00,2026-04-30,9,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/user/profile/settings/identity,/user/profile/settings/identity,Weneeds,,0,
2026-04-30 09:05:07.335000+00:00,2026-04-30,9,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b,/user/profile/edit/[id],Weneeds,,887,100.0
2026-04-30 08:50:19.922000+00:00,2026-04-30,8,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/,/,,,16,0.0
2026-04-30 08:50:19.919000+00:00,2026-04-30,8,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/,/,,,16,0.0
2026-04-30 08:50:19.915000+00:00,2026-04-30,8,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/user/profile/edit/3a0910ee-fddc-4b1f-8a07-580f0c822a4b,/user/profile/edit/[id],Weneeds,,0,
2026-04-30 08:50:04.104000+00:00,2026-04-30,8,7f541486-2973-4ae6-9d69-2b110c10c906,,False,/,/,,,0,
2026-04-30 08:31:43.972000+00:00,2026-04-30,8,5c2423aa-3ef4-4563-a11d-dbf2ed724a93,,False,/,/,,android-app://com.google.android.googlequicksearchbox/,0,
2026-04-30 07:45:18.333000+00:00,2026-04-30,7,80e56238-0f14-43c4-b21e-6153c0e222f7,,False,/user/profile/edit/7f4d6f47-05d1-4a7f-8485-cbda3de1012e,/user/profile/edit/[id],,https://weneeds.com/onboarding?t=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6IjdmNGQ2ZjQ3LTA1ZDEtNGE3Zi04NDg1LWNiZGEzZGUxMDEyZSIsInNlc3Npb25JZCI6ImFhN2QzY2I5LTI5Y2QtNDdkZC1hOWI3LTg2OTNlMjExYWQ1YSIsImZpcnN0TmFtZSI6Ik9jdGF1bWF0ZSIsImxhc3ROYW1lIjpudWxsLCJpYXQiOjE3Nzc1MzQ5NjcsImV4cCI6MTc3NzUzNTg2N30.7LS4imjkq7wmoKYQJ_nDxxD5Erpo-iK354bpD6jXVFE&rt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzZXNzaW9uSWQiOiJhYTdkM2NiOS0yOWNkLTQ3ZGQtYTliNy04NjkzZTIxMWFkNWEiLCJpYXQiOjE3Nzc1MzQ5NjcsImV4cCI6MTc4NTMxMDk2N30.4PNx8ze_Y-tNROR4TruDwilRtYZbI9BUOrCgIwruIXM&id=null&isnew=no,0,
2026-04-30 07:42:50.576000+00:00,2026-04-30,7,80e56238-0f14-43c4-b21e-6153c0e222f7,,False,/onboarding,/onboarding,,,0,
2026-04-30 07:42:06.297000+00:00,2026-04-30,7,80e56238-0f14-43c4-b21e-6153c0e222f7,,False,/,/,,,0,
2026-04-30 07:24:08.554000+00:00,2026-04-30,7,134f4547-b3c3-4d49-91c8-4edd3db76f98,,False,/,/,,,0,
2026-04-30 06:42:03.072000+00:00,2026-04-30,6,bb41037b-89bb-412e-8b20-87fdbc02e430,,False,/,/,,https://l.instagram.com/,0,
2026-04-30 01:46:44.537000+00:00,2026-04-30,1,f00db9fa-0281-4376-9fc1-6e332ac59287,,False,/,/,,,0,
2026-04-30 00:53:32.549000+00:00,2026-04-30,0,bf4bb1f0-7ff8-4b1b-bd32-de06d570f18b,,False,/,/,,,0,
2026-04-30 00:42:14.249000+00:00,2026-04-30,0,55e2a7d5-91ec-47cc-b699-4c7e74192da3,,False,/,/,,,0,
2026-04-30 00:05:48.368000+00:00,2026-04-30,0,61b4f8e5-f5f1-4c62-8f64-4a8fdbfa3072,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 22:56:34.873000+00:00,2026-04-29,22,be5314ff-bafc-476e-be1c-f94fddb015fc,,False,/user/profile/22ab4861-abe6-49a6-a92e-7cabe774d277,/user/profile/[id],,,0,
2026-04-29 22:55:57.720000+00:00,2026-04-29,22,2a6ad8fe-1641-445e-8982-00acf0e352e5,,False,/user/profile/edit/47b13a44-9a76-47cc-ba24-e0e022a0c00b,/user/profile/edit/[id],Weneeds,,0,
2026-04-29 22:55:57.714000+00:00,2026-04-29,22,2a6ad8fe-1641-445e-8982-00acf0e352e5,,False,/user/profile/c8b891ab-6c06-4623-bbdc-5ec99b163b46,/user/profile/[id],,,45,79.0
2026-04-29 22:55:57.699000+00:00,2026-04-29,22,2a6ad8fe-1641-445e-8982-00acf0e352e5,,False,/user/profile/c8b891ab-6c06-4623-bbdc-5ec99b163b46,/user/profile/[id],,,45,79.0
2026-04-29 22:55:12.552000+00:00,2026-04-29,22,2a6ad8fe-1641-445e-8982-00acf0e352e5,,False,/user/profile/c8b891ab-6c06-4623-bbdc-5ec99b163b46,/user/profile/[id],,,0,
2026-04-29 22:55:10.896000+00:00,2026-04-29,22,2a6ad8fe-1641-445e-8982-00acf0e352e5,,False,/,/,,,0,
2026-04-29 22:54:44.606000+00:00,2026-04-29,22,985b3a29-ae70-4469-9727-59e8ad18a106,,False,/user/profile/edit/47b13a44-9a76-47cc-ba24-e0e022a0c00b,/user/profile/edit/[id],Weneeds,,0,
2026-04-29 22:54:44.602000+00:00,2026-04-29,22,985b3a29-ae70-4469-9727-59e8ad18a106,,False,/,/,,,9,0.0
2026-04-29 22:54:44.598000+00:00,2026-04-29,22,985b3a29-ae70-4469-9727-59e8ad18a106,,False,/,/,,,9,0.0
2026-04-29 22:54:35.550000+00:00,2026-04-29,22,985b3a29-ae70-4469-9727-59e8ad18a106,,False,/,/,,,0,
2026-04-29 22:52:29.542000+00:00,2026-04-29,22,8e38da6f-867e-4097-af12-e4bb8ec5ad79,,False,/,/,Weneeds,,0,
2026-04-29 22:52:29.531000+00:00,2026-04-29,22,8e38da6f-867e-4097-af12-e4bb8ec5ad79,,False,/user/profile/c8b891ab-6c06-4623-bbdc-5ec99b163b46,/user/profile/[id],,,32,0.0
2026-04-29 22:52:29.525000+00:00,2026-04-29,22,8e38da6f-867e-4097-af12-e4bb8ec5ad79,,False,/user/profile/c8b891ab-6c06-4623-bbdc-5ec99b163b46,/user/profile/[id],,,32,0.0
2026-04-29 22:51:57.029000+00:00,2026-04-29,22,8e38da6f-867e-4097-af12-e4bb8ec5ad79,,False,/user/profile/c8b891ab-6c06-4623-bbdc-5ec99b163b46,/user/profile/[id],,,0,
2026-04-29 22:41:03.461000+00:00,2026-04-29,22,6e9bede7-08cf-433d-bd9e-5acc26013dd6,,False,/,/,,https://www.facebook.com/,0,
2026-04-29 22:40:09.638000+00:00,2026-04-29,22,d4574ac8-2674-4dde-9502-46faf37a2f00,,False,/,/,,https://www.facebook.com/,0,
2026-04-29 22:38:36.776000+00:00,2026-04-29,22,b3658f17-7ae4-4903-a2ee-2dbb2428963f,,False,/,/,,http://m.facebook.com,0,
2026-04-29 22:38:36.451000+00:00,2026-04-29,22,6541bd4d-7c6d-43aa-9312-48c0a48c1c4c,,False,/,/,,http://m.facebook.com,0,
2026-04-29 22:38:33.115000+00:00,2026-04-29,22,0bf39ca3-a354-49d5-8f3a-85069f0c0cf6,,False,/,/,,https://www.facebook.com/,0,
2026-04-29 22:16:07.963000+00:00,2026-04-29,22,cf9a0449-f30a-425e-a86b-55da9ae0c381,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 21:56:41.812000+00:00,2026-04-29,21,006311e1-0654-48ac-8a74-2c75d24acd2f,,False,/,/,,,0,
2026-04-29 21:56:27.797000+00:00,2026-04-29,21,9464ecda-e585-47f5-9d5b-a514507b5cc4,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 21:48:27.340000+00:00,2026-04-29,21,1237abe7-70f2-4018-8a76-7290e39f45b0,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 21:35:09.527000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/job-offer/edit/a571100d-38a9-4678-bbfb-4fa2b07dba9f,/[id]/edit/[id],Weneeds,,0,
2026-04-29 21:35:09.521000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/company/profile/edit/[id],Weneeds,,50,64.0
2026-04-29 21:35:09.510000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/company/profile/edit/[id],Weneeds,,50,64.0
2026-04-29 21:34:19.085000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/user/profile/edit/f2493a00-4518-41f0-8656-da15cb013a76,/user/profile/edit/[id],Weneeds,,6,0.0
2026-04-29 21:34:19.078000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/company/profile/edit/6b16bcaa-a17d-4f4b-bd21-7efbd43e54b0,/company/profile/edit/[id],Weneeds,,0,
2026-04-29 21:34:19.073000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/user/profile/edit/f2493a00-4518-41f0-8656-da15cb013a76,/user/profile/edit/[id],Weneeds,,6,0.0
2026-04-29 21:34:12.079000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/user/profile/edit/f2493a00-4518-41f0-8656-da15cb013a76,/user/profile/edit/[id],Weneeds,,0,
2026-04-29 21:34:12.077000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/user/profile/53abc2ca-882a-4d93-9db9-67aa6f5bc9c5,/user/profile/[id],,,6,0.0
2026-04-29 21:34:12.075000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/user/profile/53abc2ca-882a-4d93-9db9-67aa6f5bc9c5,/user/profile/[id],,,6,0.0
2026-04-29 21:34:05.380000+00:00,2026-04-29,21,709c617d-b312-4801-8d77-8804f5e90ac6,,False,/user/profile/53abc2ca-882a-4d93-9db9-67aa6f5bc9c5,/user/profile/[id],,,0,
2026-04-29 20:42:19.301000+00:00,2026-04-29,20,ff6294cb-c083-4130-84b8-f060c8560a55,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 19:32:37.567000+00:00,2026-04-29,19,7b764eae-27e8-4c38-9af6-e70c39379dcf,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 19:18:18.858000+00:00,2026-04-29,19,e0f21a2c-d448-440c-9db4-a55025b826d5,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 19:16:41.152000+00:00,2026-04-29,19,9d15d8f3-461a-4cd5-b793-84513246996b,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 18:35:58.497000+00:00,2026-04-29,18,ee229ee7-f8f7-4811-a3d4-81a3fa309482,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 18:32:29.433000+00:00,2026-04-29,18,b6c63cdb-c293-481c-bb08-16f82f118ec8,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 18:00:45.597000+00:00,2026-04-29,18,184a5e6f-98db-4a51-b649-01d1e15fab37,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 18:00:24.755000+00:00,2026-04-29,18,5cb97f0e-fa52-4d00-a68c-72e4a37e1d4a,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 17:39:32.327000+00:00,2026-04-29,17,f9d17cd3-740a-4b7e-9ba3-908da350046c,,False,/,/,,https://l.instagram.com/,0,
2026-04-29 16:16:47.777000+00:00,2026-04-29,16,afb23e0b-44a8-41c4-8767-dbbcb52a697c,,False,/user/profile/53abc2ca-882a-4d93-9db9-67aa6f5bc9c5,/user/profile/[id],,,0,
2026-04-29 16:16:45.343000+00:00,2026-04-29,16,2ded9f4d-0a14-477c-8770-d557bf0964f4,,False,/user/profile/edit/53abc2ca-882a-4d93-9db9-67aa6f5bc9c5,/user/profile/edit/[id],,,0,
2026-04-29 15:04:11.276000+00:00,2026-04-29,15,5b2a742a-5233-4b13-bf82-1f9aefca031f,,False,/,/,,,0,
2026-04-29 15:01:04.341000+00:00,2026-04-29,15,0335ad74-14d2-4522-b910-3e04b6717d75,,False,/mentions-legales,/[id],,https://weneeds.com/,0,
2026-04-29 15:00:18.360000+00:00,2026-04-29,15,0335ad74-14d2-4522-b910-3e04b6717d75,,False,/,/,,https://duckduckgo.com/,0,
2026-04-29 14:31:24.501000+00:00,2026-04-29,14,10e803af-ca93-4a83-85d6-50eb1687ba0f,,False,/,/,,,14,0.0
2026-04-29 14:31:24.497000+00:00,2026-04-29,14,10e803af-ca93-4a83-85d6-50eb1687ba0f,,False,/,/,,,14,0.0
2026-04-29 14:31:24.494000+00:00,2026-04-29,14,10e803af-ca93-4a83-85d6-50eb1687ba0f,,False,/user/profile/edit/47b13a44-9a76-47cc-ba24-e0e022a0c00b,/user/profile/edit/[id],Weneeds,,0,
2026-04-29 14:31:10.005000+00:00,2026-04-29,14,10e803af-ca93-4a83-85d6-50eb1687ba0f,,False,/,/,,,0,
2026-04-29 14:24:10.421000+00:00,2026-04-29,14,65735247-abc8-4cc4-ab2c-862c41a03094,,False,/,/,,,0,
2026-04-29 14:17:31.200000+00:00,2026-04-29,14,9c56c987-8840-41dd-a53e-61ad4537697d,,False,/user/profile/edit/47b13a44-9a76-47cc-ba24-e0e022a0c00b,/user/profile/edit/[id],Weneeds,,0,
2026-04-29 14:17:31.124000+00:00,2026-04-29,14,9c56c987-8840-41dd-a53e-61ad4537697d,,False,/job-offer,/[id],Weneeds,,99,0.0
2026-04-29 14:17:31.122000+00:00,2026-04-29,14,9c56c987-8840-41dd-a53e-61ad4537697d,,False,/job-offer,/[id],Weneeds,,99,0.0
2026-04-29 14:15:51.829000+00:00,2026-04-29,14,9c56c987-8840-41dd-a53e-61ad4537697d,,False,/user/profile/edit/3dd36d6a-ee80-466a-8f3d-df514099a1c4,/user/profile/edit/[id],,,1,0.0
2026-04-29 14:15:51.816000+00:00,2026-04-29,14,9c56c987-8840-41dd-a53e-61ad4537697d,,False,/job-offer,/[id],Weneeds,,0,
2026-04-29 14:15:51.811000+00:00,2026-04-29,14,9c56c987-8840-41dd-a53e-61ad4537697d,,False,/user/profile/edit/3dd36d6a-ee80-466a-8f3d-df514099a1c4,/user/profile/edit/[id],,,1,0.0
2026-04-29 14:15:50.648000+00:00,2026-04-29,14,9c56c987-8840-41dd-a53e-61ad4537697d,,False,/user/profile/edit/3dd36d6a-ee80-466a-8f3d-df514099a1c4,/user/profile/edit/[id],,,0,
2026-04-29 14:15:48.655000+00:00,2026-04-29,14,9c56c987-8840-41dd-a53e-61ad4537697d,,False,/user/profile/edit/3dd36d6a-ee80-466a-8f3d-df514099a1c4,/user/profile/edit/[id],,,0,
2026-04-29 14:15:42.494000+00:00,2026-04-29,14,9c56c987-8840-41dd-a53e-61ad4537697d,,False,/user/profile/edit/3dd36d6a-ee80-466a-8f3d-df514099a1c4,/user/profile/edit/[id],Weneeds,,0,
